OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12448,ONION CK AT GARISON,River/Stream,,12090205,,,,,30.0948000000,-97.8389000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,209,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12451,ONION CREEK AT FM 150,River/Stream,,12090205,,,,,30.0832000000,-98.0084000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,209,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12462,COLORADO RI AT LOOP 150,River/Stream,,12090301,,,,,30.1098000000,-97.3227000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,021,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12466,COLORADO RIVER AT COUNTY PARK,River/Stream,,12090301,,,,,30.2295000000,-97.5206000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,453,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12469,COLORADO RI AT FM 973,River/Stream,,12090205,,,,,30.2081000000,-97.6381000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,453,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12474,COLORADO RI ON LOCKHART BR,River/Stream,,12090205,,,,,30.2450000000,-97.6911000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,453,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12504,PECAN BAYOU AT FM 2126,River/Stream,,12090107,,,,,31.6955000000,-98.9271000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,049,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12507,PECAN BAYOU AT CR 257,River/Stream,,12090107,,,,,31.6423000000,-98.8773000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,049,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12508,PECAN BAYOU AT US 377,River/Stream,,12090107,,,,,31.7320000000,-98.9716000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,049,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12511,O H IVIE RESERVOIR NEAR DAM,Reservoir,,12090106,,,,,31.4973000000,-99.6747000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,083,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12512,O H IVIE RESERVOIR AT FM 1929,Reservoir,,12090105,,,,,31.5115000000,-99.7516000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,095,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12513,O H IVIE RESERVOIR,Reservoir,,12090101,,,,,31.5736000000,-99.7244000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,095,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12514,COX LAKE AT SH 35,Reservoir,,12100401,,,,,28.6886000000,-96.5283000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,057,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12515,TRES PALACIOS CREEK AT FM 521,River/Stream,,12100401,,,,,28.7864000000,-96.1497000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,321,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12517,TRES PALACIOS CREEK AT FM 456,River/Stream,,12100401,,,,,28.9281000000,-96.1712000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,321,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12524,LAVACA RIVER AT US 59,River/Stream,,12100101,,,,,28.9603000000,-96.6869000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,239,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12525,LAVACA RIVER AT SH 111,River/Stream,,12100101,,,,,29.1567000000,-96.8748000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,285,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12536,VICTORIA BARGE CANAL AT IH 35,Canal Drainage,,12100403,,,,,28.5190000000,-96.8046000000,25000,,,Interpolation-Map,NAD83,,,,,,,US,48,057,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12541,QUINLAN CREEK AT TRAVIS STREET,River/Stream,,12100201,,,,,30.0347000000,-99.1342000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,265,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12556,CL FRK PLUM CR AT CR128,River/Stream,,12100203,,,,,29.7601000000,-97.6021000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,055,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12558,ELM CREEK AT CR 233,River/Stream,,12100203,,,,,29.9415000000,-97.6996000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,055,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12576,GERONIMO CR AT HABERLE RD,River/Stream,,12100202,,,,,29.6340000000,-97.9439000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,187,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12577,GUADALUPE RIVER AT SH 35,River/Stream,,12100303,,,,,28.4785000000,-96.8629000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,391,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12578,GUAD RV AT L GUAD RVR DIV DAM,River/Stream,,12100303,,,,,28.5058000000,-96.8842000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,391,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12597,CANYON LAKE AT CANYON DAM,Reservoir,,12100201,,,,,29.8717000000,-98.2033000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,091,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12600,CANYON LAKE MID LAKE,Reservoir,,12100201,,,,,29.8958000000,-98.2825000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,091,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12601,CANYON LAKE HEADWATERS,Reservoir,,12100201,,,,,29.9092000000,-98.3317000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,091,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12602,GUADALUPE RV AT FM 1621,River/Stream,,12100201,,,,,29.9553000000,-98.8013000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,259,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12628,SAN MARCOS RIVER AT COUNTY LINE ROAD,River/Stream,,12100203,,,,,29.8572000000,-97.8969000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,209,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12631,BLANCO RIVER AT CR 295,River/Stream,,12100203,,,,,29.8714000000,-97.9157000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,209,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12635,BLANCO RIVER AT POST RD,River/Stream,,12100203,,,,,29.9371000000,-97.8952000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,209,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12640,PLUM CREEK AT CR 135,River/Stream,,12100203,,,,,29.6573000000,-97.6019000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,055,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12647,PLUM CREEK AT CR 202,River/Stream,,12100203,,,,,29.8653000000,-97.6153000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,055,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12668,BLANCO RIVER AT FM 165,River/Stream,,12100203,,,,,30.0910000000,-98.4016000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,031,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12673,CYPRESS CREEK AT BLANCO RIVER,River/Stream,,12100203,,,,,29.9915000000,-98.0948000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,209,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12675,CYPRESS CK - BLUE HOLE CAMPGRD,River/Stream,,12100203,,,,,30.0028000000,-98.0908000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,209,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12803,CIBOLO CREEK AT FM 537,River/Stream,,12100304,,,,,29.1700000000,-97.9950000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,493,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12825,MEDINA LAKE AT MEDINA LAKE DAM,Reservoir,,12100302,,,,,29.5404000000,-98.9339000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,325,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12826,MEDINA LAKE NEAR RED COVE,Reservoir,,12100302,,,,,29.5589000000,-98.9250000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,325,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12827,MEDINA LAKE AT MORMON BLUFF,Reservoir,,12100302,,,,,29.5589000000,-98.9625000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,325,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12828,MEDINA L BT CYPRESS SPETTEL CV,Reservoir,,12100302,,,,,29.5833000000,-98.9850000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,019,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12829,MEDINA LAKE NEAR HEADWATER,Reservoir,,12100302,,,,,29.6300000000,-98.9850000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,019,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12838,LEON CREEK AT IH 35,River/Stream,,12100302,,,,,29.3296000000,-98.5852000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,029,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12841,LEON CREEK AT RUIZ RANCH,River/Stream,,12100302,,,,,29.3558000000,-98.5774000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,029,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12857,CIBOLO CREEK AT IH10 IN BOERNE,River/Stream,,12100304,,,,,29.8148000000,-98.7541000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,259,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12943,MISSION RIVER AT FM 2678,River/Stream,,12100406,,,,,28.1842000000,-97.2134000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,391,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12947,ARANSAS RIVER TIDAL AT FM 629,River/Stream,,12100407,,,,,28.1222000000,-97.3099000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,391,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12948,ARANSAS RIVER TIDAL AT US 77,River/Stream,,12100407,,,,,28.1279000000,-97.4279000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,391,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12960,NUECES RIVER N OF VIOLA BASIN,River/Stream,,12110111,,,,,27.8467000000,-97.5208000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,355,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12964,NUECES RIVER AT FM 666 BRIDGE,River/Stream,,12110111,,,,,27.9378000000,-97.7758000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,355,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12967,LAKE CORPUS CHRISTI AT DAM,Reservoir,,12110111,,,,,28.0442000000,-97.8717000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,249,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12972,NUECES RIVER AT FM 1042,River/Stream,,12110105,,,,,28.4239000000,-98.2849000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,297,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12973,NUECES RIVER AT SH 16,River/Stream,,12110105,,,,,28.3090000000,-98.5572000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,311,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12975,NUECES R AT IH 35 S OF COTULLA,River/Stream,,12110103,,,,,28.4261000000,-99.2406000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,283,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12976,NUECES RIVER BRIDGE ON FM 190,River/Stream,,12110103,,,,,28.5006000000,-99.6826000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,127,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12982,ATASCOSA RIVER AT US 281,River/Stream,,12110110,,,,,28.9627000000,-98.4814000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,013,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12987,LEONA RIVER AT US 57,River/Stream,,12110106,,,,,28.9636000000,-99.6143000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,507,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-12996,NUECES RIVER AT US HWY 57,River/Stream,,12110103,,,,,28.9336000000,-99.7975000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,507,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13006,FRIO RIVER AT SH 127,River/Stream,,12110106,,,,,29.4953000000,-99.7115000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,463,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13007,FRIO RIVER AT MAGERS CROSSING,River/Stream,,12110106,,,,,29.5771000000,-99.7254000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,463,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13019,CHOKE CANYON RES SITE AC,Reservoir,,12110108,,,,,28.4900000000,-98.2486000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,297,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13020,CHOKE CANYON AT COUNTY LINE,Reservoir,,12110108,,,,,28.5014000000,-98.3339000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,297,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13028,OSO CREEK AT SH 286,River/Stream,,12110202,,,,,27.6974000000,-97.4505000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,355,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13032,UNNAMED DRAINAGE DITCH TO PETRONILA CREEK AT INTERSECTION OF NUECES CR 18 AND NUECES CR 75,River/Stream,,12110205,,,,,27.6504000000,-97.7159000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,355,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13071,ARROYO COLORADO AT CM 22,River/Stream,,12110208,,,,,26.3322000000,-97.4736000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,489,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13072,ARROYO COLORADO AT FM 106 CAMS 0730,River/Stream,,12110208,,,,,26.2356000000,-97.5848000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,061,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13073,ARROYO COLO AT CAMP PERRY,River/Stream,,12110208,,,,,26.2650000000,-97.5831000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,061,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13074,ARROYO COLORADO /PT.HARLINGEN,River/Stream,,12110208,,,,,26.1949000000,-97.6016000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,061,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13081,ARROYO COLORADO MAIN FLOODWAY,River/Stream,,12110208,,,,,26.1197000000,-97.9610000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,215,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13084,ARROYO COLORADO AT US 281,River/Stream,,12110208,,,,,26.1473000000,-98.1920000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,215,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13090,PETRONILA CK ABOVE TUNAS CONFL,River/Stream,,12110205,,,,,27.4827000000,-97.5380000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,273,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13093,PETRONILA CREEK AT FM 70,River/Stream,,12110205,,,,,27.5792000000,-97.6271000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,355,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13094,PETRONILA CREEK AT FM 892,River/Stream,,12110205,,,,,27.6168000000,-97.6637000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,355,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13109,INDEPENDENCE CK NR CHANDLER,River/Stream,,13070010,,,,,30.4500000000,-101.7317000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,443,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13200,RIO GRANDE NEAR ZACATA CREEK,River/Stream,,13080002,,,,,27.4990000000,-99.4947000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,479,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13202,RIO GRANDE LAREDO WTP PUMP,River/Stream,,13080002,,,,,27.5231000000,-99.5239000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,479,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13223,RIO GRANDE AT FOSTER RANCH,River/Stream,,13040212,,,,,29.7801000000,-101.7576000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,465,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13225,RIO GRANDE AT FM 2627,River/Stream,,13040205,,,,,29.4478000000,-102.8258000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,043,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13228,RIO GRANDE AT SANTA ELENA CNYN,River/Stream,,13040205,,,,,29.1667000000,-103.5542000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,043,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13229,RIO GRANDE BELOW RIO CONCHOS,River/Stream,,13040203,,,,,29.5190000000,-104.2866000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,377,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13230,RIO GRANDE ABOVE RIO CONCHOS,River/Stream,,13040201,,,,,29.6037000000,-104.4521000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,377,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13237,DEVILS R AT PAFFORD CROSSING,River/Stream,,13040302,,,,,29.6833000000,-101.0000000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,465,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13239,DEVILS RIVER NEAR DOLAN CREEK,River/Stream,,13040302,,,,,29.9000000000,-100.9978000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,465,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13249,UPPER PECOS RIVER AT SH 290,River/Stream,,13070008,,,,,30.6596000000,-101.7701000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,105,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13257,PECOS RIVER AT US 67 CAMS 785,River/Stream,,13070008,,,,,31.0793000000,-102.3604000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,105,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13260,PECOS RIVER AT FM 1776,River/Stream,,13070007,,,,,31.3661000000,-103.0044000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,475,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13265,PECOS RIVER AT FM 652 CAMS 0798,River/Stream,,13070001,,,,,31.8727000000,-103.8317000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,389,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13267,RED BLUFF RESERVOIR ABOVE DAM,Reservoir,,13070001,,,,,31.9083000000,-103.9167000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,389,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13269,RED BLUFF RESERV NR STATE LINE,Reservoir,,13070001,,,,,31.9936000000,-103.9833000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,301,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13270,SAN FELIPE CK AT GUYLER CONFL.,River/Stream,,13080001,,,,,29.3308000000,-100.8892000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,465,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13271,SAN FELIPE CREEK AT US 277,River/Stream,,13080001,,,,,29.3666000000,-100.8852000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,465,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13272,RIO GRANDE AT COURCHESNE BRDG,River/Stream,,13030102,,,,,31.8028000000,-106.5403000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,141,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13274,RIO GRANDE AT BORDERLAND ROAD,River/Stream,,13030102,,,,,31.8858000000,-106.5989000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,141,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13275,RIO GRANDE AT VINTON BRIDGE,River/Stream,,13030102,,,,,31.9589000000,-106.6050000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,141,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13276,RIO GRANDE ABOVE ANTHONY DRAIN,River/Stream,,13030102,,,,,31.9686000000,-106.6066000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,141,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13285,PORT ISABEL AT SH 100,Estuary,,12110208,,,,,26.0729000000,-97.2138000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,061,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13298,SABINE PASS NR COAST GUARD STA,Estuary,,12040201,,,,,29.7292000000,-93.8681000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,245,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13302,SABINE LK NEAR STEWTS ISLAND,Estuary,,12040201,,,,,29.9667000000,-93.8472000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,361,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13315,TRINITY BAY AT EXXON C-1,Estuary,,12040203,,,,,29.6650000000,-94.7867000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,071,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13322,OFFAT BAYOU OPPOSITE CANAL,Estuary,,12040204,,,,,29.2816000000,-94.8514000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13325,WEST BAY NEAR CARANCAHUA REEF,Estuary,,12040204,,,,,29.2095000000,-95.0039000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13332,CLEAR LAKE AT SH 146,Estuary,,12040204,,,,,29.5495000000,-95.0229000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,201,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13334,CLEAR LAKE SE OF NASA 1 BRIDGE,Estuary,,12040204,,,,,29.5619000000,-95.0711000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,201,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13335,CLEAR LAKE AT CM 17,Estuary,,12040204,,,,,29.5556000000,-95.0481000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,167,,,,,,,,,STORET
TCEQMAIN,Texas Commission on Environmental Quality,TCEQMAIN-13340,BLACK DUCK BAY AT MID-BAY,Estuary,,12040104,,,,,29.7167000000,-95.0047000000,,,,Interpolation-Photo,NAD83,,,,,,,US,48,201,,,,,,,,,STORET
